cell_id,temperature_c,hppc_protocol,eis_record_index,eis_ocv_value,candidate_rule,adaptive_rule,candidate_id,pre_rest_voltage_v,ocv_delta_v,abs_ocv_delta_v,pulse_duration_s,post_rest_s,median_current_a,baseline_mode,include_pre_s,include_post_s,time_lambda,eis_fmin_hz,eis_fmax_hz,eis_lambda,eis_lambda_sequence,attempted_eis_lambdas,eis_points,eis_frequency_min_hz,eis_frequency_max_hz,eis_real_rmse_ohm,eis_img_rmse_ohm,time_rmse_mv,r0_ohm,corr,scaled_rmse,quality_pass,quality_flags,finder_candidate_count
59627,10,HPPC_1C,2,3.6266093254089355,nearest_long_discharge,primary_lambda,21,3.6227435,-0.0038658254089356525,0.0038658254089356525,359.9006999999983,3599.0034999999916,-57.99875,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,6.62079846789405e-06,2.916472572271554e-06,6.141001339690965,0.0014893403727994827,0.9281379810877172,0.3715481774687724,True,,30
59627,10,HPPC_1C,3,3.497206211090088,first_short_candidate_passing_ocv_rmse_corr_gate,primary_lambda,25,3.489006,-0.008200211090088061,0.008200211090088061,9.900699999998324,599.9009000000078,-57.99939,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,1.04259397669835e-05,3.0124365667707585e-06,1.6039618237075959,0.0019045000336248173,0.927662394720726,0.3730526392987958,True,,30
59690,10,HPPC_1C,0,3.957906723022461,nearest_long_discharge,primary_lambda,9,3.952532,-0.005374723022460781,0.005374723022460781,359.90060000000085,3599.0045999999966,-57.99869,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,7.256314954297384e-06,2.542747047541661e-06,5.871359639945339,0.0016364312475231173,0.9288699229111148,0.37084642274899116,True,,30
59690,10,HPPC_1C,1,3.720383644104004,nearest_long_discharge,primary_lambda,15,3.7129545,-0.007429144104003971,0.007429144104003971,359.90060000000085,3599.004000000001,-57.99879,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,5.154251814354124e-06,2.5999138229694557e-06,4.936068620976759,0.0016677994539596058,0.9260241758599295,0.37780247393474786,True,,30
59690,10,HPPC_1C,2,3.627781867980957,nearest_long_discharge,primary_lambda,21,3.624192,-0.003589867980957173,0.003589867980957173,359.9002999999939,3599.003700000001,-57.99849,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,6.8717996395822675e-06,3.1011816114446507e-06,5.467649612706295,0.001698102945340368,0.9274323709680516,0.3747171880050532,True,,30
59690,10,HPPC_1C,3,3.5011091232299805,first_short_candidate_passing_ocv_rmse_corr_gate,primary_lambda,25,3.493188,-0.007921123229980509,0.007921123229980509,9.900200000003679,599.9011000000028,-57.99828,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,7.087629549128249e-06,2.1633712184744053e-06,1.4261129499874587,0.002131454092657219,0.9053320492011595,0.42423813853488374,True,,30
59861,10,HPPC_1C,0,3.9580397605895996,nearest_long_discharge,primary_lambda,9,3.952966,-0.00507376058959963,0.00507376058959963,359.90030000000115,3599.0036,-57.9963,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,6.965675987272978e-06,3.0025261945646152e-06,5.8083297732463315,0.001643434805132747,0.9279546980743213,0.37283770403366845,True,,30
59861,10,HPPC_1C,1,3.72141695022583,nearest_long_discharge,primary_lambda,15,3.7140275000000003,-0.007389450225829819,0.007389450225829819,359.9007999999958,3599.0040999999983,-58.00104,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,7.425352257857987e-06,3.5162552773365914e-06,4.808538380005713,0.0016848812084270372,0.928734334603453,0.37064000353730486,True,,30
59861,10,HPPC_1C,2,3.6280665397644043,nearest_long_discharge,primary_lambda,21,3.6245495,-0.003517039764404206,0.003517039764404206,359.90009999999893,3599.0038999999924,-57.99837,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,4.8721986400484866e-06,2.4908107299874513e-06,5.346722719513192,0.0017191385136741963,0.9106990445537521,0.4130481287436072,True,,30
59861,10,HPPC_1C,3,3.5034661293029785,first_short_candidate_passing_ocv_rmse_corr_gate,primary_lambda,25,3.4953065,-0.008159629302978644,0.008159629302978644,9.900399999998626,599.9012999999977,-58.00049,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,6.99968747317435e-06,2.783661742847765e-06,1.3990399097077961,0.0021712062052726736,0.9077554252511477,0.4182180011103275,True,,30
